client_id,full_name,fio,phone,email,city,created_at,last_order_at,total_spent
c103351,Наталья Нестерова,,+79333924381,user103351@example.ru,Санкт-Петербург,,2026-05-27,165164
c105515,Наталья Савельева,,+79920784853,user105515@example.ru,Москва,,2026-05-11,123646
c106162,Игорь Савельев,,+79853287328,user106162@example.ru,Новосибирск,,2026-07-11,36710
c106279,Тимур Сорокин,,+79249703369,user106279@example.ru,Красноярск,,2026-05-09,63761
c105159,,Максим Ермаков,+7 (958) 583-86-78,user105159@example.ru,Новосибирск,09.07.2025,,
c102111,Алиса Нестерова,,+79218345478,user102111@example.ru,Красноярск,,2026-02-17,13056
c105360,,Анна Гордеева,+7 (932) 442-18-74,user105360@example.ru,Казань,25.10.2024,,
c103517,Денис Сорокин,,+79478109793,user103517@example.ru,Екатеринбург,,2026-08-07,104391
c105374,Максим Ермаков,,+79765138056,user105374@example.ru,Екатеринбург,,2026-07-23,170752
c90974,,Алиса Ковальчук,+7 (973) 474-01-38,user90974@example.ru,Москва,26.04.2024,,
c91921,,Роман Ковальчук,+7 (939) 059-55-62,user91921@example.ru,Новосибирск,17.03.2025,,
c101271,Кирилл Савельев,,+79274955454,user101271@example.ru,Екатеринбург,,2026-04-25,146478
c101473,Юлия Лаптева,,+79221696132,user101473@example.ru,Новосибирск,,2026-01-08,50166
c90002,,Тимур Мешков,+7 (948) 541-95-41,user90002@example.ru,Москва,16.11.2024,,
c104831,Полина Савельева,,+79139318906,user104831@example.ru,Москва,,2026-06-05,48353
c105094,Мария Савельева,,+79215655776,user105094@example.ru,Красноярск,,2026-07-08,179453
c91534,,Глеб Осипов,+7 (967) 692-56-95,user91534@example.ru,С.-Петербург,25.08.2025,,
c102462,Полина Лаптева,,+79775266991,user102462@example.ru,Новосибирск,,2026-04-03,137287
c91018,,Глеб Панин,+7 (950) 427-91-76,user91018@example.ru,Новосибирск,25.12.2025,,
c103121,Игорь Осипов,,+79479912823,user103121@example.ru,Новосибирск,,2026-05-10,159735
c106358,Роман Нестеров,,+79354737151,user106358@example.ru,Новосибирск,,2026-08-28,100931
c104272,Лидия Панина,,+79894729706,user104272@example.ru,Казань,,2026-02-19,29466
c100277,Кирилл Нестеров,,+79110952428,user100277@example.ru,Красноярск,,2026-05-29,164885
c104825,Анна Савельева,,+79707068644,user104825@example.ru,Казань,,2026-05-23,62145
c102472,Анна Шилова,,+79752262963,user102472@example.ru,Казань,,2026-03-23,86792
c100162,Максим Белых,,+79631383582,user100162@example.ru,Красноярск,,2026-06-06,45087
c91240,,Игорь Нестеров,+7 (943) 084-13-55,user91240@example.ru,Новосибирск,23.11.2024,,
c92021,,Глеб Лаптев,+7 (977) 713-69-86,user92021@example.ru,Москва,04.03.2025,,
c106004,Наталья Осипова,,+79440708498,user106004@example.ru,Красноярск,,2026-03-15,168072
c91111,,Лидия Сорокина,+7 (977) 001-60-41,user91111@example.ru,Казань,25.09.2024,,
c106385,Кирилл Лаптев,,+79826359437,user106385@example.ru,Екатеринбург,,2026-03-24,29641
c91114,,Артур Юдин,+7 (995) 321-81-35,user91114@example.ru,С.-Петербург,24.10.2025,,
c100621,Роман Зуев,,+79796653575,user100621@example.ru,Новосибирск,,2026-01-20,23886
c101493,Павел Лаптев,,+79912090595,user101493@example.ru,Новосибирск,,2026-04-27,51634
c101264,Роман Осипов,,+79715381304,user101264@example.ru,Москва,,2026-03-01,100471
c103236,Полина Савельева,,+79640370222,user103236@example.ru,Москва,,2026-01-28,107115
c104372,Мария Гордеева,,+79135290007,user104372@example.ru,Екатеринбург,,2026-05-02,107503
c102746,Максим Зуев,,+79931586286,user102746@example.ru,Казань,,2026-06-18,141664
c104117,Лидия Белых,,+79452691475,user104117@example.ru,Новосибирск,,2026-01-28,36948
c92415,,Вера Тихонова,+7 (981) 259-76-62,user92415@example.ru,Казань,13.06.2024,,
c100820,,Алиса Нестерова,+7 (914) 246-33-01,user100820@example.ru,Новосибирск,19.02.2026,,
c100819,Роман Крылов,,+79244000387,user100819@example.ru,Красноярск,,2026-03-19,160847
c105950,Полина Сорокина,,+79698848669,user105950@example.ru,Екатеринбург,,2026-08-20,87453
c91585,,Артур Мешков,+7 (924) 587-47-02,user91585@example.ru,Екатеринбург,13.06.2026,,
c101770,Анна Гордеева,,+79136656635,user101770@example.ru,Санкт-Петербург,,2026-04-30,29431
c100964,,Максим Белых,+7 (942) 809-80-07,user100964@example.ru,Красноярск,21.06.2026,,
c105644,Ольга Савельева,,+79817795754,user105644@example.ru,Санкт-Петербург,,2026-02-09,35577
c102508,Кирилл Белых,,+79803536746,user102508@example.ru,Санкт-Петербург,,2026-02-12,65525
c102782,Алиса Ермакова,,+79153007957,user102782@example.ru,Новосибирск,,2026-05-11,174281
c101201,Денис Савельев,,+79434122927,user101201@example.ru,Екатеринбург,,2026-04-18,177839
c103966,Артур Осипов,,+79858384339,user103966@example.ru,Новосибирск,,2026-09-06,59291
c90806,,Павел Ермаков,+7 (992) 591-36-73,user90806@example.ru,Екатеринбург,02.08.2024,,
c91659,,Роман Ермаков,+7 (956) 283-49-55,user91659@example.ru,Казань,30.01.2026,,
c103144,,Тимур Нестеров,+7 (967) 675-01-11,user103144@example.ru,Екатеринбург,28.08.2024,,
c105303,Тимур Гордеев,,+79845482181,user105303@example.ru,Казань,,2026-04-17,87072
c102099,Елена Савельева,,+79915889903,user102099@example.ru,Новосибирск,,2026-01-13,71341
c105218,Анна Лаптева,,+79151281388,user105218@example.ru,Красноярск,,2026-05-05,55194
c102923,Глеб Юдин,,+79418551465,user102923@example.ru,Казань,,2026-02-26,173995
c101567,Егор Ермаков,,+79728276752,user101567@example.ru,Екатеринбург,,2026-09-02,108405
c100943,Денис Белых,,+79556980805,user100943@example.ru,Санкт-Петербург,,2026-06-14,151875
c100898,Денис Крылов,,+79883297374,user100898@example.ru,Новосибирск,,2026-03-16,117056
c103185,Вера Ермакова,,+79799166838,user103185@example.ru,Новосибирск,,2026-04-16,143194
c106673,Лидия Тихонова,,+79386287496,user106673@example.ru,Москва,,2026-04-09,61476
c103042,Тимур Савельев,,+79705056142,user103042@example.ru,Красноярск,,2026-07-12,128815
c100540,,Лидия Зуева,+7 (964) 397-61-26,user100540@example.ru,Екатеринбург,10.05.2024,,
c104309,Максим Крылов,,+79132896346,user104309@example.ru,Екатеринбург,,2026-05-01,37924
c103807,,Игорь Сорокин,+7 (915) 610-45-18,user103807@example.ru,Екатеринбург,22.02.2025,,
c100618,Вера Панина,,+79955285323,user100618@example.ru,Новосибирск,,2026-08-11,168463
c104094,Мария Нестерова,,+79435057836,user104094@example.ru,Новосибирск,,2026-02-19,40116
c100590,Алиса Шилова,,+79522624971,user100590@example.ru,Екатеринбург,,2026-05-19,22565
c100619,Егор Лаптев,,+79419619105,user100619@example.ru,Новосибирск,,2026-08-15,101467
c103993,Вера Белых,,+79823401114,user103993@example.ru,Екатеринбург,,2026-06-05,74630
c100945,,Юлия Ковальчук,+7 (919) 222-00-46,user100945@example.ru,Новосибирск,31.10.2025,,
c90995,,Анна Ермакова,+7 (934) 678-76-19,user90995@example.ru,Екатеринбург,16.04.2026,,
c102531,Елена Белых,,+79156792380,user102531@example.ru,Екатеринбург,,2026-06-20,64356
c91996,,Анна Юдина,+7 (941) 459-55-22,user91996@example.ru,Казань,18.08.2025,,
c105300,Лидия Ермакова,,+79632146520,user105300@example.ru,Красноярск,,2026-05-01,107335
c102669,,Игорь Лаптев,+7 (945) 315-56-05,user102669@example.ru,Новосибирск,09.06.2025,,
c102216,Тимур Панин,,+79261686986,user102216@example.ru,Москва,,2026-09-04,11088
c104790,,Алиса Тихонова,+7 (923) 490-90-17,user104790@example.ru,Екатеринбург,03.06.2026,,
c104116,Тимур Белых,,+79464007546,user104116@example.ru,Санкт-Петербург,,2026-06-03,11684
c100236,Вера Нестерова,,+79777532947,user100236@example.ru,Москва,,2026-07-20,40053
c102160,Кирилл Белых,,+79264602552,user102160@example.ru,Москва,,2026-06-01,9288
c92376,,Кирилл Зуев,+7 (967) 545-40-73,user92376@example.ru,Красноярск,04.02.2026,,
c101226,,Алиса Нестерова,+7 (971) 877-10-61,user101226@example.ru,Казань,02.10.2025,,
c105717,Павел Осипов,,+79151372865,user105717@example.ru,Красноярск,,2026-03-18,41297
c102098,,Роман Осипов,+7 (959) 238-62-11,user102098@example.ru,Екатеринбург,10.06.2025,,
c103156,Мария Нестерова,,+79769613086,user103156@example.ru,Казань,,2026-07-04,35063
c104182,Егор Сорокин,,+79762916944,user104182@example.ru,Екатеринбург,,2026-01-06,24665
c100045,Денис Панин,,+79231482929,user100045@example.ru,Москва,,2026-03-31,117337
c101863,Анна Савельева,,+79899350673,user101863@example.ru,Казань,,2026-06-04,141958
c103747,Ольга Сорокина,,+79321332947,user103747@example.ru,Санкт-Петербург,,2026-05-03,29125
c102530,Елена Крылова,,+79794110465,user102530@example.ru,Екатеринбург,,2026-05-31,92294
c91417,,Максим Панин,+7 (972) 124-33-17,user91417@example.ru,Москва,15.11.2024,,
c90313,,Елена Крылова,+7 (924) 983-96-06,user90313@example.ru,Казань,25.03.2024,,
c105990,Лидия Белых,,+79362584647,user105990@example.ru,Красноярск,,2026-07-14,95930
c104572,Роман Мешков,,+79772607918,user104572@example.ru,Красноярск,,2026-03-04,145698
c91259,,Тимур Юдин,+7 (929) 258-47-60,user91259@example.ru,С.-Петербург,21.07.2025,,
c105748,Лидия Нестерова,,+79489736289,user105748@example.ru,Новосибирск,,2026-05-03,167060
c102702,Елена Крылова,,+79895048241,user102702@example.ru,Красноярск,,2026-02-06,1485
c104075,,Лидия Савельева,+7 (998) 505-68-97,user104075@example.ru,Красноярск,13.04.2026,,
c100886,Тимур Панин,,+79661667556,user100886@example.ru,Красноярск,,2026-02-22,163844
c90858,,Егор Юдин,+7 (930) 153-74-39,user90858@example.ru,Новосибирск,07.08.2025,,
c105000,Максим Белых,,+79160420420,user105000@example.ru,Казань,,2026-08-06,165394
c104035,Елена Шилова,,+79738776269,user104035@example.ru,Новосибирск,,2026-09-11,28657
c104805,Вера Лаптева,,+79399782393,user104805@example.ru,Москва,,2026-05-05,143812
c102898,Егор Ермаков,,+79862640878,user102898@example.ru,Екатеринбург,,2026-04-05,35097
c103474,,Роман Шилов,+7 (931) 240-30-57,user103474@example.ru,Екатеринбург,14.04.2026,,
c105233,Артур Юдин,,+79456774202,user105233@example.ru,Санкт-Петербург,,2026-01-07,172293
c106327,Елена Белых,,+79273465032,user106327@example.ru,Красноярск,,2026-07-28,61400
c90062,,Егор Панин,+7 (963) 241-66-74,user90062@example.ru,Казань,24.05.2025,,
c100399,,Роман Юдин,+7 (986) 697-63-46,user100399@example.ru,Новосибирск,03.05.2026,,
c105335,Анна Сорокина,,+79398500708,user105335@example.ru,Екатеринбург,,2026-05-24,135439
c100629,Кирилл Зуев,,+79150568595,user100629@example.ru,Екатеринбург,,2026-02-27,76079
c102118,Тимур Юдин,,+79561907608,user102118@example.ru,Новосибирск,,2026-04-01,51671
c100931,Полина Нестерова,,+79191425809,user100931@example.ru,Екатеринбург,,2026-01-31,146677
c105079,Юлия Лаптева,,+79770404618,user105079@example.ru,Санкт-Петербург,,2026-01-26,80570
c100718,Кирилл Нестеров,,+79455485461,user100718@example.ru,Новосибирск,,2026-07-09,117926
c92418,,Алиса Панина,+7 (965) 677-51-72,user92418@example.ru,Москва,12.08.2025,,
c100625,Денис Юдин,,+79570354192,user100625@example.ru,Красноярск,,2026-04-21,22879
c91068,,Кирилл Панин,+7 (927) 901-28-42,user91068@example.ru,Красноярск,28.12.2024,,
c103133,Полина Гордеева,,+79595763826,user103133@example.ru,Казань,,2026-07-16,150940
c103378,Анна Тихонова,,+79793223414,user103378@example.ru,Санкт-Петербург,,2026-01-29,141294
c100869,,Елена Гордеева,+7 (969) 934-79-10,user100869@example.ru,Москва,11.12.2025,,
c100830,Полина Юдина,,+79714806371,user100830@example.ru,Москва,,2026-07-28,124106
c100775,Роман Зуев,,+79811302371,user100775@example.ru,Новосибирск,,2026-07-31,29874
c104667,Денис Юдин,,+79345414485,user104667@example.ru,Новосибирск,,2026-08-29,11945
